"Lat","Long","Month","Period","Offense","Season"
"36.866909"," -76.135735","MARCH","NIGHT","ASSAULT","SPRING"
"36.842065"," -76.155204","AUGUST","EVENING","ASSAULT","SUMMER"
"36.846204"," -75.985613","APRIL","MORNING","ASSAULT","SPRING"
"36.833778"," -76.177534","APRIL","EVENING","ASSAULT","SPRING"
"36.799186"," -76.21434","AUGUST","NIGHT","ASSAULT","SUMMER"
"36.914898"," -76.058782","FEBRUARY","NIGHT","ASSAULT","WINTER"
"36.851097"," -75.989841","JUNE","MORNING","ASSAULT","SUMMER"
"36.893804"," -76.169708","MARCH","EVENING","ASSAULT","SPRING"
"36.83541"," -75.97885","OCTOBER","EVENING","ASSAULT","FALL"
"36.885299"," -76.180844","FEBRUARY","NIGHT","ASSAULT","WINTER"
"36.838506"," -75.990475","SEPTEMBER","NIGHT","ASSAULT","FALL"
"36.755972"," -76.061489","JULY","MORNING","ASSAULT","SUMMER"
"36.763454"," -76.014178","JULY","NIGHT","ASSAULT","SUMMER"
"36.838938"," -75.983598","SEPTEMBER","EVENING","ASSAULT","FALL"
"36.856266"," -76.138049","JUNE","AFTERNOON","ASSAULT","SUMMER"
"36.84344"," -76.015954","SEPTEMBER","NIGHT","ASSAULT","FALL"
"36.862307"," -75.980178","DECEMBER","NIGHT","ASSAULT","WINTER"
"36.84552"," -75.980625","MARCH","MORNING","ASSAULT","SPRING"
"36.84251"," -76.021087","OCTOBER","NIGHT","ASSAULT","FALL"
"36.839038"," -76.130391","MARCH","AFTERNOON","ASSAULT","SPRING"
"36.829062"," -76.169155","JUNE","AFTERNOON","ASSAULT","SUMMER"
"36.891039"," -76.167614","JUNE","NIGHT","ASSAULT","SUMMER"
"36.862125"," -76.029413","MAY","EVENING","ASSAULT","SPRING"
"36.793076"," -76.119071","JUNE","NIGHT","ASSAULT","SUMMER"
"36.826832"," -76.075474","JANUARY","EVENING","ASSAULT","WINTER"
"36.795797"," -76.003584","NOVEMBER","AFTERNOON","ASSAULT","FALL"
"36.79834"," -76.004421","MAY","MORNING","ASSAULT","SPRING"
"36.833051"," -75.970992","APRIL","EVENING","ASSAULT","SPRING"
"36.894646"," -76.176645","SEPTEMBER","EVENING","ASSAULT","FALL"
"36.843553"," -75.999685","JULY","AFTERNOON","ASSAULT","SUMMER"
"36.81446"," -76.124293","JANUARY","NIGHT","ASSAULT","WINTER"
"36.868627"," -76.165996","FEBRUARY","AFTERNOON","ASSAULT","WINTER"
"36.843767"," -76.182446","NOVEMBER","NIGHT","ASSAULT","FALL"
"36.793727"," -75.995316","MARCH","EVENING","ASSAULT","SPRING"
"36.843817"," -75.977202","FEBRUARY","EVENING","ASSAULT","WINTER"
"36.849929"," -76.160892","MARCH","AFTERNOON","ASSAULT","SPRING"
"36.816037"," -76.098012","SEPTEMBER","AFTERNOON","ASSAULT","FALL"
"36.785651"," -76.003145","NOVEMBER","EVENING","ASSAULT","FALL"
"36.843667"," -76.137308","MAY","NIGHT","ASSAULT","SPRING"
"36.810744"," -76.139458","AUGUST","NIGHT","ASSAULT","SUMMER"
"36.836869"," -75.971951","JULY","NIGHT","ASSAULT","SUMMER"
"36.774114"," -76.061689","DECEMBER","AFTERNOON","ASSAULT","WINTER"
"36.85352"," -75.976594","SEPTEMBER","AFTERNOON","ASSAULT","FALL"
"36.845243"," -76.143591","APRIL","NIGHT","ASSAULT","SPRING"
"36.778514"," -76.06663","NOVEMBER","AFTERNOON","ASSAULT","FALL"
"36.84213"," -76.187275","JANUARY","MORNING","ASSAULT","WINTER"
"36.847173"," -76.141294","NOVEMBER","NIGHT","ASSAULT","FALL"
"36.843767"," -76.182446","JUNE","NIGHT","ASSAULT","SUMMER"
"36.815659"," -76.15381","MARCH","NIGHT","ASSAULT","SPRING"
"36.850929"," -75.983078","JUNE","NIGHT","ASSAULT","SUMMER"
"36.812575"," -76.081368","APRIL","AFTERNOON","ASSAULT","SPRING"
"36.754592"," -76.058612","JULY","AFTERNOON","ASSAULT","SUMMER"
"36.813639"," -76.102175","OCTOBER","MORNING","ASSAULT","FALL"
"36.807728"," -75.990703","AUGUST","EVENING","ASSAULT","SUMMER"
"36.898121"," -76.153813","MARCH","NIGHT","ASSAULT","SPRING"
"36.825941"," -76.150295","DECEMBER","NIGHT","ASSAULT","WINTER"
"36.772051"," -76.022717","SEPTEMBER","MORNING","ASSAULT","FALL"
"36.798502"," -76.082441","DECEMBER","NIGHT","ASSAULT","WINTER"
"36.831608"," -76.072557","JANUARY","NIGHT","ASSAULT","WINTER"
"36.756346"," -76.011698","MAY","NIGHT","ASSAULT","SPRING"
"36.752969"," -76.059998","MARCH","NIGHT","ASSAULT","SPRING"
"36.867243"," -76.161594","OCTOBER","NIGHT","ASSAULT","FALL"
"36.80105"," -76.075791","OCTOBER","EVENING","ASSAULT","FALL"
"36.802685"," -76.148034","APRIL","NIGHT","ASSAULT","SPRING"
"36.847204"," -76.006919","OCTOBER","NIGHT","ASSAULT","FALL"
"36.773356"," -76.037863","JUNE","MORNING","ASSAULT","SUMMER"
"36.840262"," -76.08015","NOVEMBER","NIGHT","ASSAULT","FALL"
"36.852748"," -76.071221","DECEMBER","AFTERNOON","ASSAULT","WINTER"
"36.870089"," -76.165832","JUNE","MORNING","ASSAULT","SUMMER"
"36.81016"," -76.088387","MAY","NIGHT","ASSAULT","SPRING"
"36.906663"," -76.103772","APRIL","AFTERNOON","ASSAULT","SPRING"
"36.845368"," -75.992872","MARCH","NIGHT","ASSAULT","SPRING"
"36.808983"," -76.205634","JUNE","AFTERNOON","ASSAULT","SUMMER"
"36.867095"," -76.165399","DECEMBER","NIGHT","ASSAULT","WINTER"
"36.839706"," -75.974028","DECEMBER","NIGHT","ASSAULT","WINTER"
"36.838291"," -76.116652","DECEMBER","MORNING","ASSAULT","WINTER"
"36.810237"," -76.093619","MARCH","AFTERNOON","ASSAULT","SPRING"
"36.827668"," -76.084075","DECEMBER","NIGHT","ASSAULT","WINTER"
"36.842664"," -76.047915","DECEMBER","EVENING","ASSAULT","WINTER"
"36.835892"," -75.971679","JUNE","NIGHT","ASSAULT","SUMMER"
"36.844948"," -76.026315","NOVEMBER","NIGHT","ASSAULT","FALL"
"36.781596"," -76.141815","JULY","NIGHT","ASSAULT","SUMMER"
"36.835324"," -75.98686","MARCH","NIGHT","ASSAULT","SPRING"
"36.853961"," -76.040901","JULY","NIGHT","ASSAULT","SUMMER"
"36.80773"," -76.198954","FEBRUARY","AFTERNOON","ASSAULT","WINTER"
"36.81324"," -76.123437","SEPTEMBER","NIGHT","ASSAULT","FALL"
"36.786989"," -76.152574","JANUARY","NIGHT","ASSAULT","WINTER"
"36.870032"," -76.147633","MAY","MORNING","ASSAULT","SPRING"
"36.782712"," -76.189413","JUNE","AFTERNOON","ASSAULT","SUMMER"
"36.819837"," -76.125796","MAY","AFTERNOON","ASSAULT","SPRING"
"36.910204"," -76.111027","AUGUST","EVENING","ASSAULT","SUMMER"
"36.83935"," -76.098214","DECEMBER","NIGHT","ASSAULT","WINTER"
"36.791557"," -76.165075","JUNE","MORNING","ASSAULT","SUMMER"
"36.819035"," -76.188652","NOVEMBER","NIGHT","ASSAULT","FALL"
"36.8503"," -75.976966","APRIL","NIGHT","ASSAULT","SPRING"
"36.816685"," -76.074813","JANUARY","MORNING","ASSAULT","WINTER"
"36.907511"," -76.07037","APRIL","NIGHT","ASSAULT","SPRING"
"36.855468"," -76.171901","SEPTEMBER","NIGHT","ASSAULT","FALL"
"36.871651"," -76.160458","SEPTEMBER","NIGHT","ASSAULT","FALL"
"36.839679"," -75.994439","NOVEMBER","AFTERNOON","ASSAULT","FALL"
"36.803345"," -76.110259","DECEMBER","MORNING","ASSAULT","WINTER"
"36.847718"," -75.978167","MAY","AFTERNOON","ASSAULT","SPRING"
"36.907359"," -76.14952","FEBRUARY","NIGHT","ASSAULT","WINTER"
"36.768494"," -76.038667","APRIL","NIGHT","ASSAULT","SPRING"
"36.794705"," -76.108549","NOVEMBER","NIGHT","ASSAULT","FALL"
"36.833251"," -76.149672","MAY","MORNING","ASSAULT","SPRING"
"36.838647"," -76.029996","APRIL","MORNING","ASSAULT","SPRING"
"36.800544"," -76.156129","MARCH","MORNING","ASSAULT","SPRING"
"36.85664"," -75.977472","MAY","AFTERNOON","ASSAULT","SPRING"
"36.793262"," -76.107513","NOVEMBER","NIGHT","ASSAULT","FALL"
"36.773095"," -75.979268","NOVEMBER","EVENING","ASSAULT","FALL"
"36.788107"," -76.13466","JANUARY","NIGHT","ASSAULT","WINTER"
"36.832123"," -76.105191","FEBRUARY","EVENING","ASSAULT","WINTER"
"36.850057"," -76.008169","JANUARY","AFTERNOON","ASSAULT","WINTER"
"36.85363"," -76.038783","AUGUST","MORNING","ASSAULT","SUMMER"
"36.837227"," -76.090669","SEPTEMBER","AFTERNOON","ASSAULT","FALL"
"36.789678"," -76.164179","SEPTEMBER","NIGHT","ASSAULT","FALL"
"36.83709"," -75.977238","MARCH","NIGHT","ASSAULT","SPRING"
"36.815057"," -76.123909","JULY","NIGHT","ASSAULT","SUMMER"
"36.883882"," -76.179203","APRIL","NIGHT","ASSAULT","SPRING"
"36.847482"," -75.973861","AUGUST","EVENING","ASSAULT","SUMMER"
"36.852768"," -76.145718","JULY","NIGHT","ASSAULT","SUMMER"
"36.849403"," -75.974419","AUGUST","EVENING","ASSAULT","SUMMER"
"36.832727"," -75.982058","OCTOBER","NIGHT","ASSAULT","FALL"
"36.869425"," -76.171407","MAY","AFTERNOON","ASSAULT","SPRING"
"36.786341"," -76.14291","APRIL","AFTERNOON","ASSAULT","SPRING"
"36.778879"," -75.979527","NOVEMBER","EVENING","ASSAULT","FALL"
"36.908567"," -76.130974","FEBRUARY","NIGHT","ASSAULT","WINTER"
"36.845243"," -76.143591","AUGUST","EVENING","ASSAULT","SUMMER"
"36.852007"," -76.171773","AUGUST","AFTERNOON","ASSAULT","SUMMER"
"36.862274"," -76.031903","APRIL","EVENING","ASSAULT","SPRING"
"36.842856"," -75.982722","AUGUST","AFTERNOON","ASSAULT","SUMMER"
"36.765571"," -76.009205","OCTOBER","EVENING","ASSAULT","FALL"
"36.847204"," -76.006919","SEPTEMBER","NIGHT","ASSAULT","FALL"
"36.843738"," -75.983465","JUNE","MORNING","ASSAULT","SUMMER"
"36.863575"," -76.173311","JUNE","MORNING","ASSAULT","SUMMER"
"36.768381"," -76.012946","APRIL","EVENING","ASSAULT","SPRING"
"36.851154"," -76.05783","MARCH","EVENING","ASSAULT","SPRING"
"36.811982"," -76.204917","NOVEMBER","AFTERNOON","ASSAULT","FALL"
"36.778233"," -76.195795","MARCH","AFTERNOON","ASSAULT","SPRING"
"36.838659"," -75.993568","NOVEMBER","AFTERNOON","ASSAULT","FALL"
"36.814079"," -76.221003","MARCH","NIGHT","ASSAULT","SPRING"
"36.869292"," -76.163367","JUNE","AFTERNOON","ASSAULT","SUMMER"
"36.84463"," -75.974055","DECEMBER","NIGHT","ASSAULT","WINTER"
"36.852581"," -76.144846","DECEMBER","EVENING","ASSAULT","WINTER"
"36.754524"," -76.066849","OCTOBER","NIGHT","ASSAULT","FALL"
"36.78021"," -75.977872","SEPTEMBER","NIGHT","ASSAULT","FALL"
"36.813473"," -76.207117","SEPTEMBER","NIGHT","ASSAULT","FALL"
"36.752022"," -75.947974","MARCH","EVENING","ASSAULT","SPRING"
"36.885299"," -76.180844","AUGUST","NIGHT","ASSAULT","SUMMER"
"36.870399"," -75.982417","SEPTEMBER","AFTERNOON","ASSAULT","FALL"
"36.851944"," -76.160505","JULY","NIGHT","ASSAULT","SUMMER"
"36.81439"," -76.082933","NOVEMBER","AFTERNOON","ASSAULT","FALL"
"36.847909"," -75.994169","SEPTEMBER","NIGHT","ASSAULT","FALL"
"36.843333"," -75.985762","JUNE","NIGHT","ASSAULT","SUMMER"
"36.803674"," -76.163693","MARCH","NIGHT","ASSAULT","SPRING"
"36.796529"," -76.076744","FEBRUARY","AFTERNOON","ASSAULT","WINTER"
"36.852247"," -75.977501","DECEMBER","EVENING","ASSAULT","WINTER"
"36.900297"," -76.127876","AUGUST","AFTERNOON","ASSAULT","SUMMER"
"36.778111"," -75.975695","FEBRUARY","MORNING","ASSAULT","WINTER"
"36.801544"," -76.187037","APRIL","NIGHT","ASSAULT","SPRING"
"36.749041"," -75.986424","AUGUST","NIGHT","ASSAULT","SUMMER"
"36.864381"," -76.179394","DECEMBER","AFTERNOON","ASSAULT","WINTER"
"36.793611"," -76.099816","MARCH","MORNING","ASSAULT","SPRING"
"36.810986"," -75.988295","SEPTEMBER","NIGHT","ASSAULT","FALL"
"36.821023"," -76.066885","FEBRUARY","AFTERNOON","ASSAULT","WINTER"
"36.841843"," -76.136711","FEBRUARY","NIGHT","ASSAULT","WINTER"
"36.754592"," -76.058612","MARCH","AFTERNOON","ASSAULT","SPRING"
"36.813238"," -76.214944","SEPTEMBER","EVENING","ASSAULT","FALL"
"36.824793"," -76.211794","FEBRUARY","MORNING","ASSAULT","WINTER"
"36.862125"," -76.029413","SEPTEMBER","MORNING","ASSAULT","FALL"
"36.79669"," -76.092721","AUGUST","MORNING","ASSAULT","SUMMER"
"36.839706"," -75.974028","FEBRUARY","NIGHT","ASSAULT","WINTER"
"36.803796"," -76.070808","JULY","NIGHT","ASSAULT","SUMMER"
"36.778114"," -76.152044","NOVEMBER","NIGHT","ASSAULT","FALL"
"36.810237"," -76.093619","APRIL","AFTERNOON","ASSAULT","SPRING"
"36.871879"," -76.174279","FEBRUARY","EVENING","ASSAULT","WINTER"
"36.845336"," -75.974265","APRIL","NIGHT","ASSAULT","SPRING"
"36.733814"," -75.989653","MAY","MORNING","ASSAULT","SPRING"
"36.867869"," -76.132743","JANUARY","MORNING","ASSAULT","WINTER"
"36.807155"," -76.10625","MAY","AFTERNOON","ASSAULT","SPRING"
"36.807728"," -75.990703","JANUARY","EVENING","ASSAULT","WINTER"
"36.828697"," -76.140181","FEBRUARY","AFTERNOON","ASSAULT","WINTER"
"36.792345"," -76.080683","AUGUST","AFTERNOON","ASSAULT","SUMMER"
"36.792345"," -76.080683","JANUARY","NIGHT","ASSAULT","WINTER"
"36.839766"," -75.984083","OCTOBER","EVENING","ASSAULT","FALL"
"36.845987"," -76.032697","MAY","NIGHT","ASSAULT","SPRING"
"36.786058"," -76.099007","DECEMBER","AFTERNOON","ASSAULT","WINTER"
"36.863493"," -76.136826","APRIL","EVENING","ASSAULT","SPRING"
"36.85328"," -76.036503","DECEMBER","EVENING","ASSAULT","WINTER"
"36.792442"," -76.161027","JANUARY","NIGHT","ASSAULT","WINTER"
"36.768913"," -76.116604","NOVEMBER","AFTERNOON","ASSAULT","FALL"
"36.83762"," -76.14449","MARCH","AFTERNOON","ASSAULT","SPRING"
"36.804338"," -76.106666","JANUARY","MORNING","ASSAULT","WINTER"
"36.869425"," -76.171407","OCTOBER","NIGHT","ASSAULT","FALL"
"36.868051"," -76.169976","FEBRUARY","AFTERNOON","ASSAULT","WINTER"
"36.839706"," -75.974028","APRIL","MORNING","ASSAULT","SPRING"
"36.905889"," -76.102681","SEPTEMBER","MORNING","ASSAULT","FALL"
"36.849841"," -76.027747","AUGUST","AFTERNOON","ASSAULT","SUMMER"
"36.875532"," -75.998415","AUGUST","NIGHT","ASSAULT","SUMMER"
"36.808858"," -76.082306","APRIL","EVENING","ASSAULT","SPRING"
"36.740379"," -76.041095","SEPTEMBER","MORNING","ASSAULT","FALL"
"36.85363"," -76.038783","MAY","NIGHT","ASSAULT","SPRING"
"36.811317"," -76.108644","JUNE","AFTERNOON","ASSAULT","SUMMER"
"36.837085"," -76.13877","JUNE","NIGHT","ASSAULT","SUMMER"
"36.80413"," -76.164899","DECEMBER","NIGHT","ASSAULT","WINTER"
"36.849161"," -76.019935","JANUARY","NIGHT","ASSAULT","WINTER"
"36.827637"," -76.140381","FEBRUARY","AFTERNOON","ASSAULT","WINTER"
"36.84599"," -76.040693","OCTOBER","NIGHT","ASSAULT","FALL"
"36.811098"," -76.18034","DECEMBER","AFTERNOON","ASSAULT","WINTER"
"36.778757"," -76.072499","JULY","MORNING","ASSAULT","SUMMER"
"36.784145"," -76.1394","JULY","AFTERNOON","ASSAULT","SUMMER"
"36.908213"," -76.131836","AUGUST","EVENING","ASSAULT","SUMMER"
"36.814141"," -76.130172","JUNE","EVENING","ASSAULT","SUMMER"
"36.854939"," -75.983376","JANUARY","MORNING","ASSAULT","WINTER"
"36.816032"," -76.099868","JULY","EVENING","ASSAULT","SUMMER"
"36.844511"," -75.973023","AUGUST","AFTERNOON","ASSAULT","SUMMER"
"36.85626"," -76.172443","OCTOBER","EVENING","ASSAULT","FALL"
"36.797074"," -76.085788","MAY","AFTERNOON","ASSAULT","SPRING"
"36.807155"," -76.10625","JULY","NIGHT","ASSAULT","SUMMER"
"36.837543"," -75.972792","JUNE","NIGHT","ASSAULT","SUMMER"
"36.862401"," -76.165512","APRIL","MORNING","ASSAULT","SPRING"
"36.863789"," -76.179353","OCTOBER","NIGHT","ASSAULT","FALL"
"36.849204"," -75.975617","OCTOBER","NIGHT","ASSAULT","FALL"
"36.847675"," -75.974898","MAY","NIGHT","ASSAULT","SPRING"
"36.798849"," -76.180213","MAY","NIGHT","ASSAULT","SPRING"
"36.846052"," -76.027484","AUGUST","NIGHT","ASSAULT","SUMMER"
"36.804584"," -76.085108","MAY","NIGHT","ASSAULT","SPRING"
"36.838512"," -76.116029","JANUARY","EVENING","ASSAULT","WINTER"
"36.842029"," -75.993452","AUGUST","MORNING","ASSAULT","SUMMER"
"36.834219"," -76.16837","NOVEMBER","NIGHT","ASSAULT","FALL"
"36.791557"," -76.165075","MARCH","NIGHT","ASSAULT","SPRING"
"36.816299"," -76.184065","MAY","MORNING","ASSAULT","SPRING"
"36.87823"," -76.174303","JUNE","NIGHT","ASSAULT","SUMMER"
"36.85033"," -75.995776","JULY","MORNING","ASSAULT","SUMMER"
"36.811358"," -76.143914","OCTOBER","EVENING","ASSAULT","FALL"
"36.910586"," -76.112728","FEBRUARY","AFTERNOON","ASSAULT","WINTER"
"36.804687"," -76.206494","SEPTEMBER","AFTERNOON","ASSAULT","FALL"
"36.786058"," -76.099007","OCTOBER","MORNING","ASSAULT","FALL"
"36.842757"," -76.015284","AUGUST","EVENING","ASSAULT","SUMMER"
"36.793179"," -76.096238","APRIL","AFTERNOON","ASSAULT","SPRING"
"36.89521"," -76.152701","APRIL","EVENING","ASSAULT","SPRING"
"36.839391"," -75.996358","NOVEMBER","NIGHT","ASSAULT","FALL"
"36.837375"," -76.139831","AUGUST","AFTERNOON","ASSAULT","SUMMER"
"36.873696"," -76.09599","APRIL","AFTERNOON","ASSAULT","SPRING"
"36.845368"," -75.992872","JULY","NIGHT","ASSAULT","SUMMER"
"36.766086"," -76.087759","FEBRUARY","EVENING","ASSAULT","WINTER"
"36.828267"," -75.974318","MARCH","NIGHT","ASSAULT","SPRING"
"36.816196"," -76.101736","AUGUST","EVENING","ASSAULT","SUMMER"
"36.90666"," -76.045857","MAY","EVENING","ASSAULT","SPRING"
"36.832186"," -75.970664","MARCH","EVENING","ASSAULT","SPRING"
"36.849161"," -76.019935","DECEMBER","NIGHT","ASSAULT","WINTER"
"36.864376"," -76.137043","AUGUST","AFTERNOON","ASSAULT","SUMMER"
"36.696748"," -75.92653","AUGUST","EVENING","ASSAULT","SUMMER"
"36.860699"," -76.183875","JUNE","NIGHT","ASSAULT","SUMMER"
"36.865908"," -76.134992","APRIL","MORNING","ASSAULT","SPRING"
"36.803516"," -76.20816","NOVEMBER","EVENING","ASSAULT","FALL"
"36.814534"," -76.182883","JULY","EVENING","ASSAULT","SUMMER"
"36.801915"," -76.111941","MAY","AFTERNOON","ASSAULT","SPRING"
"36.849995"," -75.976882","JANUARY","EVENING","ASSAULT","WINTER"
"36.821201"," -76.107756","JANUARY","NIGHT","ASSAULT","WINTER"
"36.832186"," -75.970664","FEBRUARY","NIGHT","ASSAULT","WINTER"
"36.755445"," -76.007265","JUNE","EVENING","ASSAULT","SUMMER"
"36.843743"," -76.142357","JUNE","MORNING","ASSAULT","SUMMER"
"36.843824"," -76.111066","JANUARY","AFTERNOON","ASSAULT","WINTER"
"36.840292"," -76.085305","SEPTEMBER","NIGHT","ASSAULT","FALL"
"36.860999"," -76.1345","SEPTEMBER","MORNING","ASSAULT","FALL"
"36.796868"," -76.014525","JANUARY","NIGHT","ASSAULT","WINTER"
"36.777618"," -76.117118","APRIL","NIGHT","ASSAULT","SPRING"
"36.797315"," -76.01053","AUGUST","EVENING","ASSAULT","SUMMER"
"36.84599"," -76.040693","MARCH","NIGHT","ASSAULT","SPRING"
"36.861986"," -76.126537","MARCH","NIGHT","ASSAULT","SPRING"
"36.843743"," -76.142357","NOVEMBER","NIGHT","ASSAULT","FALL"
"36.79193"," -76.151412","MARCH","EVENING","ASSAULT","SPRING"
"36.841515"," -76.091086","APRIL","MORNING","ASSAULT","SPRING"
"36.865391"," -76.130212","JULY","EVENING","ASSAULT","SUMMER"
"36.861161"," -76.134887","OCTOBER","NIGHT","ASSAULT","FALL"
"36.793506"," -76.166853","MAY","EVENING","ASSAULT","SPRING"
"36.842197"," -76.160385","JUNE","MORNING","ASSAULT","SUMMER"
"36.833164"," -76.085192","JUNE","MORNING","ASSAULT","SUMMER"
"36.839679"," -75.994439","AUGUST","NIGHT","ASSAULT","SUMMER"
"36.838377"," -76.088453","SEPTEMBER","EVENING","ASSAULT","FALL"
"36.829309"," -76.210407","NOVEMBER","NIGHT","ASSAULT","FALL"
"36.696748"," -75.92653","MAY","MORNING","ASSAULT","SPRING"
"36.605011"," -76.026835","JUNE","EVENING","ASSAULT","SUMMER"
"36.778412"," -75.993939","APRIL","NIGHT","ASSAULT","SPRING"
"36.770168"," -76.172397","OCTOBER","EVENING","ASSAULT","FALL"
"36.847204"," -76.006919","JULY","AFTERNOON","ASSAULT","SUMMER"
"36.838836"," -76.109667","FEBRUARY","NIGHT","ASSAULT","WINTER"
"36.795546"," -76.08217","MAY","NIGHT","ASSAULT","SPRING"
"36.842024"," -76.052381","AUGUST","NIGHT","ASSAULT","SUMMER"
"36.801752"," -76.091273","DECEMBER","NIGHT","ASSAULT","WINTER"
"36.859818"," -76.001001","DECEMBER","NIGHT","ASSAULT","WINTER"
"36.798262"," -76.086369","MAY","NIGHT","ASSAULT","SPRING"
"36.816019"," -76.097892","JULY","MORNING","ASSAULT","SUMMER"
"36.778317"," -75.998942","FEBRUARY","MORNING","ASSAULT","WINTER"
"36.814141"," -76.130172","APRIL","NIGHT","ASSAULT","SPRING"
"36.908165"," -76.065689","APRIL","AFTERNOON","ASSAULT","SPRING"
"36.819254"," -76.11249","AUGUST","NIGHT","ASSAULT","SUMMER"
"36.852007"," -76.171773","MARCH","NIGHT","ASSAULT","SPRING"
"36.840952"," -76.134878","FEBRUARY","NIGHT","ASSAULT","WINTER"
"36.835922"," -76.127379","AUGUST","EVENING","ASSAULT","SUMMER"
"36.803069"," -76.078559","MARCH","NIGHT","ASSAULT","SPRING"
"36.835225"," -76.046754","DECEMBER","AFTERNOON","ASSAULT","WINTER"
"36.834988"," -76.089901","MARCH","EVENING","ASSAULT","SPRING"
"36.831608"," -76.072557","MARCH","AFTERNOON","ASSAULT","SPRING"
"36.81552"," -76.094608","JANUARY","NIGHT","ASSAULT","WINTER"
"36.85418"," -76.017151","JUNE","AFTERNOON","ASSAULT","SUMMER"
"36.810746"," -76.105197","FEBRUARY","NIGHT","ASSAULT","WINTER"
"36.817217"," -76.113644","NOVEMBER","MORNING","ASSAULT","FALL"
"36.835352"," -75.987381","MAY","NIGHT","ASSAULT","SPRING"
"36.850455"," -76.153613","OCTOBER","NIGHT","ASSAULT","FALL"
"36.855033"," -76.060794","APRIL","NIGHT","ASSAULT","SPRING"
"36.857393"," -76.171886","JUNE","EVENING","ASSAULT","SUMMER"
"36.865508"," -76.160313","MAY","MORNING","ASSAULT","SPRING"
"36.847076"," -75.981988","DECEMBER","NIGHT","ASSAULT","WINTER"
"36.839576"," -75.972681","MAY","NIGHT","ASSAULT","SPRING"
"36.784898"," -76.005312","DECEMBER","NIGHT","ASSAULT","WINTER"
"36.8383"," -76.18646","MAY","NIGHT","ASSAULT","SPRING"
"36.852234"," -76.154117","JUNE","AFTERNOON","ASSAULT","SUMMER"
"36.821023"," -76.066885","OCTOBER","NIGHT","ASSAULT","FALL"
"36.851899"," -75.977493","OCTOBER","MORNING","ASSAULT","FALL"
"36.849415"," -76.156761","JANUARY","MORNING","ASSAULT","WINTER"
"36.79949"," -76.082734","SEPTEMBER","EVENING","ASSAULT","FALL"
"36.813473"," -76.207117","MAY","AFTERNOON","ASSAULT","SPRING"
"36.805005"," -76.070069","MAY","EVENING","ASSAULT","SPRING"
"36.849479"," -75.975392","JANUARY","NIGHT","ASSAULT","WINTER"
"36.807191"," -76.073124","MAY","AFTERNOON","ASSAULT","SPRING"
"36.70211"," -75.928694","AUGUST","MORNING","ASSAULT","SUMMER"
"36.795226"," -76.159817","NOVEMBER","NIGHT","ASSAULT","FALL"
"36.840214"," -75.9908","OCTOBER","AFTERNOON","ASSAULT","FALL"
"36.842757"," -76.015284","OCTOBER","NIGHT","ASSAULT","FALL"
"36.808858"," -76.082306","NOVEMBER","AFTERNOON","ASSAULT","FALL"
"36.801389"," -76.207297","JULY","NIGHT","ASSAULT","SUMMER"
"36.873015"," -76.04738","MAY","NIGHT","ASSAULT","SPRING"
"36.78199"," -76.147572","JULY","AFTERNOON","ASSAULT","SUMMER"
"36.776834"," -76.139707","OCTOBER","AFTERNOON","ASSAULT","FALL"
"36.792819"," -76.17788","MAY","MORNING","ASSAULT","SPRING"
"36.856641"," -76.170668","DECEMBER","NIGHT","ASSAULT","WINTER"
"36.858613"," -76.177736","JANUARY","NIGHT","ASSAULT","WINTER"
"36.844323"," -75.980144","MAY","MORNING","ASSAULT","SPRING"
"36.899753"," -76.137395","APRIL","EVENING","ASSAULT","SPRING"
"36.868115"," -76.175567","APRIL","MORNING","ASSAULT","SPRING"
"36.883557"," -76.067228","APRIL","NIGHT","ASSAULT","SPRING"
"36.796297"," -76.143414","JULY","NIGHT","ASSAULT","SUMMER"
"36.839475"," -76.027116","SEPTEMBER","NIGHT","ASSAULT","FALL"
"36.844484"," -75.985016","JUNE","MORNING","ASSAULT","SUMMER"
"36.811043"," -75.987275","AUGUST","NIGHT","ASSAULT","SUMMER"
"36.831953"," -76.082841","FEBRUARY","NIGHT","ASSAULT","WINTER"
"36.907423"," -76.171149","DECEMBER","NIGHT","ASSAULT","WINTER"
