Lat,Long,Month,Period,Offense,Season
36.837461,-75.973439,MARCH,NIGHT,DESTRUCTION OF PROPERTY,SPRING
36.837461,-75.973439,JANUARY,MORNING,ASSAULT,WINTER
36.837548,-75.973463,SEPTEMBER,NIGHT,ASSAULT,FALL
36.837548,-75.973463,JUNE,NIGHT,HIT & RUN,SUMMER
36.837548,-75.973463,JANUARY,EVENING,HIT & RUN,WINTER
36.837548,-75.973463,AUGUST,AFTERNOON,HIT & RUN,SUMMER
36.846487,-75.973587,SEPTEMBER,AFTERNOON,FRAUD,FALL
36.846487,-75.973587,AUGUST,AFTERNOON,LARCENY,SUMMER
36.846487,-75.973587,JUNE,AFTERNOON,ASSAULT,SUMMER
36.846487,-75.973587,SEPTEMBER,NIGHT,ASSAULT,FALL
36.843007,-75.973604,JUNE,NIGHT,LARCENY,SUMMER
36.843007,-75.973604,JULY,AFTERNOON,LARCENY,SUMMER
36.843007,-75.973604,MAY,AFTERNOON,LARCENY,SPRING
36.843007,-75.973604,NOVEMBER,AFTERNOON,LARCENY,FALL
36.843007,-75.973604,JUNE,EVENING,HIT & RUN,SUMMER
36.843007,-75.973604,JULY,MORNING,ASSAULT,SUMMER
36.843007,-75.973604,MAY,AFTERNOON,DESTRUCTION OF PROPERTY,SPRING
36.843007,-75.973604,MAY,AFTERNOON,HIT & RUN,SPRING
36.838463,-75.973708,AUGUST,NIGHT,LARCENY,SUMMER
36.838463,-75.973708,JUNE,AFTERNOON,LARCENY,SUMMER
36.838463,-75.973708,MARCH,EVENING,LARCENY,SPRING
36.838463,-75.973708,OCTOBER,NIGHT,LARCENY,FALL
36.838463,-75.973708,APRIL,NIGHT,DESTRUCTION OF PROPERTY,SPRING
36.838463,-75.973708,JANUARY,NIGHT,LARCENY,WINTER
36.838463,-75.973708,FEBRUARY,MORNING,LARCENY,WINTER
36.838463,-75.973708,DECEMBER,MORNING,ASSAULT,WINTER
36.838463,-75.973708,AUGUST,NIGHT,HIT & RUN,SUMMER
36.838463,-75.973708,OCTOBER,NIGHT,ASSAULT,FALL
36.838463,-75.973708,FEBRUARY,EVENING,LARCENY,WINTER
36.838463,-75.973708,AUGUST,AFTERNOON,LARCENY,SUMMER
36.838463,-75.973708,JUNE,EVENING,HIT & RUN,SUMMER
36.838463,-75.973708,MAY,EVENING,LARCENY,SPRING
36.838463,-75.973708,AUGUST,MORNING,LARCENY,SUMMER
36.838463,-75.973708,MARCH,NIGHT,LARCENY,SPRING
36.838463,-75.973708,NOVEMBER,NIGHT,LARCENY,FALL
36.838463,-75.973708,APRIL,NIGHT,LARCENY,SPRING
36.838463,-75.973708,JULY,NIGHT,LARCENY,SUMMER
36.838463,-75.973708,JANUARY,AFTERNOON,LARCENY,WINTER
36.838463,-75.973708,MAY,NIGHT,LARCENY,SPRING
36.838463,-75.973708,MARCH,AFTERNOON,LARCENY,SPRING
36.838463,-75.973708,JUNE,NIGHT,DESTRUCTION OF PROPERTY,SUMMER
36.838463,-75.973708,JULY,EVENING,DESTRUCTION OF PROPERTY,SUMMER
36.838463,-75.973708,JUNE,NIGHT,ASSAULT,SUMMER
36.838463,-75.973708,NOVEMBER,EVENING,LARCENY,FALL
36.838463,-75.973708,DECEMBER,MORNING,LARCENY,WINTER
36.838463,-75.973708,SEPTEMBER,EVENING,DESTRUCTION OF PROPERTY,FALL
36.838463,-75.973708,FEBRUARY,EVENING,HIT & RUN,WINTER
36.843746,-75.973803,JUNE,MORNING,FRAUD,SUMMER
36.843746,-75.973803,JUNE,AFTERNOON,LARCENY,SUMMER
36.843746,-75.973803,AUGUST,NIGHT,LARCENY,SUMMER
36.843746,-75.973803,SEPTEMBER,NIGHT,LARCENY,FALL
36.843746,-75.973803,MAY,AFTERNOON,DESTRUCTION OF PROPERTY,SPRING
36.843746,-75.973803,MARCH,AFTERNOON,LARCENY,SPRING
36.843746,-75.973803,APRIL,MORNING,LARCENY,SPRING
36.843746,-75.973803,MAY,EVENING,LARCENY,SPRING
36.843746,-75.973803,MAY,MORNING,FRAUD,SPRING
36.843746,-75.973803,AUGUST,NIGHT,FRAUD,SUMMER
36.847482,-75.973861,JUNE,AFTERNOON,LARCENY,SUMMER
36.847482,-75.973861,AUGUST,EVENING,ASSAULT,SUMMER
36.845356,-75.973957,JUNE,AFTERNOON,HIT & RUN,SUMMER
36.839706,-75.974028,MAY,AFTERNOON,LARCENY,SPRING
36.839706,-75.974028,OCTOBER,MORNING,ASSAULT,FALL
36.839706,-75.974028,DECEMBER,NIGHT,ASSAULT,WINTER
36.839706,-75.974028,FEBRUARY,NIGHT,ASSAULT,WINTER
36.839706,-75.974028,APRIL,MORNING,ASSAULT,SPRING
36.839706,-75.974028,MAY,NIGHT,DESTRUCTION OF PROPERTY,SPRING
36.839706,-75.974028,OCTOBER,NIGHT,LARCENY,FALL
36.839706,-75.974028,DECEMBER,MORNING,ASSAULT,WINTER
36.839706,-75.974028,JANUARY,NIGHT,DESTRUCTION OF PROPERTY,WINTER
36.839706,-75.974028,JANUARY,MORNING,ASSAULT,WINTER
36.839706,-75.974028,AUGUST,EVENING,HIT & RUN,SUMMER
36.839706,-75.974028,JULY,MORNING,LARCENY,SUMMER
36.839706,-75.974028,APRIL,NIGHT,ASSAULT,SPRING
36.829803,-75.974029,SEPTEMBER,NIGHT,LARCENY,FALL
36.829803,-75.974029,DECEMBER,NIGHT,LARCENY,WINTER
36.829803,-75.974029,OCTOBER,AFTERNOON,LARCENY,FALL
36.829803,-75.974029,MAY,NIGHT,LARCENY,SPRING
36.829803,-75.974029,MAY,MORNING,DESTRUCTION OF PROPERTY,SPRING
36.84463,-75.974055,DECEMBER,NIGHT,ASSAULT,WINTER
36.84463,-75.974055,MAY,NIGHT,HIT & RUN,SPRING
36.84463,-75.974055,AUGUST,NIGHT,LARCENY,SUMMER
36.84463,-75.974055,NOVEMBER,EVENING,LARCENY,FALL
36.84463,-75.974055,NOVEMBER,NIGHT,HIT & RUN,FALL
36.84463,-75.974055,APRIL,NIGHT,ASSAULT,SPRING
36.84463,-75.974055,APRIL,AFTERNOON,LARCENY,SPRING
36.84463,-75.974055,MARCH,EVENING,LARCENY,SPRING
36.84463,-75.974055,MAY,NIGHT,DESTRUCTION OF PROPERTY,SPRING
36.84463,-75.974055,OCTOBER,MORNING,LARCENY,FALL
36.84463,-75.974055,AUGUST,MORNING,LARCENY,SUMMER
36.84463,-75.974055,MARCH,AFTERNOON,DESTRUCTION OF PROPERTY,SPRING
36.778116,-75.974114,MAY,NIGHT,ASSAULT,SPRING
36.832723,-75.974121,AUGUST,MORNING,LARCENY,SUMMER
36.832723,-75.974121,AUGUST,AFTERNOON,HIT & RUN,SUMMER
36.844328,-75.974244,JULY,MORNING,HIT & RUN,SUMMER
36.844328,-75.974244,MAY,NIGHT,DESTRUCTION OF PROPERTY,SPRING
36.844328,-75.974244,DECEMBER,EVENING,LARCENY,WINTER
36.844328,-75.974244,JUNE,NIGHT,LARCENY,SUMMER
36.844328,-75.974244,OCTOBER,NIGHT,ASSAULT,FALL
36.844328,-75.974244,AUGUST,MORNING,HIT & RUN,SUMMER
36.844328,-75.974244,MAY,NIGHT,HIT & RUN,SPRING
36.844328,-75.974244,APRIL,NIGHT,LARCENY,SPRING
36.845336,-75.974265,OCTOBER,NIGHT,ASSAULT,FALL
36.845336,-75.974265,AUGUST,AFTERNOON,LARCENY,SUMMER
36.845336,-75.974265,APRIL,NIGHT,ASSAULT,SPRING
36.845336,-75.974265,JUNE,EVENING,HIT & RUN,SUMMER
36.845336,-75.974265,NOVEMBER,NIGHT,LARCENY,FALL
36.845336,-75.974265,JULY,NIGHT,ASSAULT,SUMMER
36.845336,-75.974265,APRIL,NIGHT,LARCENY,SPRING
36.845336,-75.974265,NOVEMBER,NIGHT,ASSAULT,FALL
36.845336,-75.974265,JUNE,NIGHT,HIT & RUN,SUMMER
36.845336,-75.974265,FEBRUARY,NIGHT,ASSAULT,WINTER
36.845336,-75.974265,DECEMBER,NIGHT,FRAUD,WINTER
36.845336,-75.974265,JANUARY,EVENING,LARCENY,WINTER
36.845336,-75.974265,JUNE,EVENING,FRAUD,SUMMER
36.845336,-75.974265,FEBRUARY,NIGHT,HIT & RUN,WINTER
36.845336,-75.974265,FEBRUARY,NIGHT,LARCENY,WINTER
36.845336,-75.974265,AUGUST,NIGHT,HIT & RUN,SUMMER
36.833391,-75.974285,SEPTEMBER,MORNING,FRAUD,FALL
36.839477,-75.974287,MARCH,MORNING,ASSAULT,SPRING
36.828267,-75.974318,MARCH,NIGHT,ASSAULT,SPRING
36.828267,-75.974318,APRIL,MORNING,DESTRUCTION OF PROPERTY,SPRING
36.828267,-75.974318,JUNE,MORNING,FRAUD,SUMMER
36.828267,-75.974318,MAY,MORNING,LARCENY,SPRING
36.84566,-75.974354,JUNE,AFTERNOON,FRAUD,SUMMER
36.84566,-75.974354,JULY,NIGHT,DESTRUCTION OF PROPERTY,SUMMER
36.84566,-75.974354,JULY,MORNING,LARCENY,SUMMER
36.84566,-75.974354,NOVEMBER,EVENING,FRAUD,FALL
36.84566,-75.974354,MAY,NIGHT,DESTRUCTION OF PROPERTY,SPRING
36.84566,-75.974354,JUNE,MORNING,FRAUD,SUMMER
36.84566,-75.974354,OCTOBER,MORNING,LARCENY,FALL
36.84566,-75.974354,JANUARY,NIGHT,LARCENY,WINTER
36.84566,-75.974354,NOVEMBER,NIGHT,LARCENY,FALL
36.84566,-75.974354,AUGUST,AFTERNOON,LARCENY,SUMMER
36.84566,-75.974354,MARCH,NIGHT,ASSAULT,SPRING
36.84566,-75.974354,MARCH,MORNING,ASSAULT,SPRING
36.84566,-75.974354,NOVEMBER,NIGHT,DESTRUCTION OF PROPERTY,FALL
36.84566,-75.974354,JUNE,NIGHT,HIT & RUN,SUMMER
36.84566,-75.974354,NOVEMBER,NIGHT,ASSAULT,FALL
36.84566,-75.974354,MAY,EVENING,FRAUD,SPRING
36.84566,-75.974354,AUGUST,MORNING,LARCENY,SUMMER
36.84566,-75.974354,JUNE,EVENING,FRAUD,SUMMER
36.84566,-75.974354,JULY,NIGHT,FRAUD,SUMMER
36.84566,-75.974354,JUNE,MORNING,LARCENY,SUMMER
36.84566,-75.974354,DECEMBER,EVENING,ASSAULT,WINTER
36.84566,-75.974354,JUNE,AFTERNOON,ASSAULT,SUMMER
36.84566,-75.974354,JULY,NIGHT,LARCENY,SUMMER
36.84566,-75.974354,JANUARY,EVENING,HIT & RUN,WINTER
36.84566,-75.974354,MAY,MORNING,LARCENY,SPRING
36.84566,-75.974354,MARCH,NIGHT,LARCENY,SPRING
36.84566,-75.974354,AUGUST,NIGHT,DESTRUCTION OF PROPERTY,SUMMER
36.84566,-75.974354,JANUARY,AFTERNOON,ASSAULT,WINTER
36.84566,-75.974354,SEPTEMBER,NIGHT,ASSAULT,FALL
36.84566,-75.974354,JULY,EVENING,FRAUD,SUMMER
36.84566,-75.974354,OCTOBER,MORNING,ASSAULT,FALL
36.84566,-75.974354,APRIL,MORNING,LARCENY,SPRING
36.84566,-75.974354,JUNE,EVENING,LARCENY,SUMMER
36.84566,-75.974354,NOVEMBER,MORNING,LARCENY,FALL
36.84566,-75.974354,JULY,NIGHT,ASSAULT,SUMMER
36.84566,-75.974354,MARCH,NIGHT,FRAUD,SPRING
36.84566,-75.974354,MAY,NIGHT,ASSAULT,SPRING
36.840882,-75.974361,FEBRUARY,MORNING,ASSAULT,WINTER
36.849403,-75.974419,AUGUST,EVENING,ASSAULT,SUMMER
36.849403,-75.974419,MAY,EVENING,LARCENY,SPRING
36.84636,-75.974451,SEPTEMBER,NIGHT,ASSAULT,FALL
36.84636,-75.974451,JUNE,EVENING,HIT & RUN,SUMMER
36.833343,-75.974564,OCTOBER,NIGHT,HIT & RUN,FALL
36.846561,-75.974596,JUNE,NIGHT,LARCENY,SUMMER
36.846561,-75.974596,JULY,EVENING,LARCENY,SUMMER
36.846561,-75.974596,MAY,AFTERNOON,ASSAULT,SPRING
36.846561,-75.974596,SEPTEMBER,MORNING,HIT & RUN,FALL
36.846561,-75.974596,SEPTEMBER,AFTERNOON,DESTRUCTION OF PROPERTY,FALL
36.846561,-75.974596,MARCH,NIGHT,ASSAULT,SPRING
36.846561,-75.974596,MARCH,NIGHT,LARCENY,SPRING
36.846561,-75.974596,MARCH,NIGHT,DESTRUCTION OF PROPERTY,SPRING
36.846561,-75.974596,JUNE,AFTERNOON,LARCENY,SUMMER
36.846561,-75.974596,APRIL,NIGHT,DESTRUCTION OF PROPERTY,SPRING
36.838765,-75.974639,FEBRUARY,NIGHT,LARCENY,WINTER
36.82636,-75.97465,DECEMBER,NIGHT,LARCENY,WINTER
36.82636,-75.97465,MARCH,MORNING,ASSAULT,SPRING
36.83474,-75.974657,JUNE,AFTERNOON,DESTRUCTION OF PROPERTY,SUMMER
36.83474,-75.974657,JUNE,MORNING,DESTRUCTION OF PROPERTY,SUMMER
36.83474,-75.974657,JUNE,MORNING,LARCENY,SUMMER
36.83474,-75.974657,DECEMBER,NIGHT,DESTRUCTION OF PROPERTY,WINTER
36.83474,-75.974657,JUNE,EVENING,DESTRUCTION OF PROPERTY,SUMMER
36.850359,-75.974692,JULY,NIGHT,LARCENY,SUMMER
36.834913,-75.974704,JUNE,EVENING,LARCENY,SUMMER
36.842709,-75.974856,JUNE,AFTERNOON,HIT & RUN,SUMMER
36.842709,-75.974856,JULY,MORNING,LARCENY,SUMMER
36.842709,-75.974856,OCTOBER,MORNING,LARCENY,FALL
36.842709,-75.974856,OCTOBER,MORNING,DESTRUCTION OF PROPERTY,FALL
36.847675,-75.974898,MARCH,NIGHT,ASSAULT,SPRING
36.847675,-75.974898,NOVEMBER,NIGHT,LARCENY,FALL
36.847675,-75.974898,AUGUST,EVENING,LARCENY,SUMMER
36.847675,-75.974898,MARCH,NIGHT,DESTRUCTION OF PROPERTY,SPRING
36.847675,-75.974898,MAY,NIGHT,ASSAULT,SPRING
36.847675,-75.974898,NOVEMBER,EVENING,HIT & RUN,FALL
36.847675,-75.974898,FEBRUARY,NIGHT,ASSAULT,WINTER
36.847675,-75.974898,AUGUST,MORNING,LARCENY,SUMMER
36.847675,-75.974898,SEPTEMBER,EVENING,LARCENY,FALL
36.847675,-75.974898,SEPTEMBER,AFTERNOON,FRAUD,FALL
36.847675,-75.974898,JUNE,EVENING,ASSAULT,SUMMER
36.847675,-75.974898,JULY,EVENING,ASSAULT,SUMMER
36.847675,-75.974898,MARCH,NIGHT,LARCENY,SPRING
36.847675,-75.974898,SEPTEMBER,MORNING,LARCENY,FALL
36.847675,-75.974898,NOVEMBER,EVENING,LARCENY,FALL
36.847675,-75.974898,AUGUST,MORNING,ASSAULT,SUMMER
36.847675,-75.974898,JULY,AFTERNOON,LARCENY,SUMMER
36.847675,-75.974898,MAY,AFTERNOON,LARCENY,SPRING
36.847675,-75.974898,JUNE,NIGHT,DESTRUCTION OF PROPERTY,SUMMER
36.847675,-75.974898,JANUARY,EVENING,LARCENY,WINTER
36.847675,-75.974898,APRIL,EVENING,HIT & RUN,SPRING
36.847675,-75.974898,AUGUST,NIGHT,ASSAULT,SUMMER
36.847675,-75.974898,SEPTEMBER,AFTERNOON,LARCENY,FALL
36.847675,-75.974898,DECEMBER,NIGHT,LARCENY,WINTER
36.847675,-75.974898,JUNE,EVENING,LARCENY,SUMMER
36.847675,-75.974898,NOVEMBER,NIGHT,DESTRUCTION OF PROPERTY,FALL
36.847675,-75.974898,JULY,NIGHT,LARCENY,SUMMER
36.847675,-75.974898,JULY,NIGHT,HIT & RUN,SUMMER
36.847675,-75.974898,JANUARY,NIGHT,ASSAULT,WINTER
36.847675,-75.974898,MAY,NIGHT,DESTRUCTION OF PROPERTY,SPRING
36.847675,-75.974898,SEPTEMBER,NIGHT,HIT & RUN,FALL
36.851281,-75.974933,AUGUST,EVENING,ASSAULT,SUMMER
36.851281,-75.974933,AUGUST,EVENING,LARCENY,SUMMER
36.851281,-75.974933,JUNE,MORNING,LARCENY,SUMMER
36.851281,-75.974933,JUNE,NIGHT,ASSAULT,SUMMER
36.851281,-75.974933,JUNE,NIGHT,FRAUD,SUMMER
36.779854,-75.974985,APRIL,MORNING,ASSAULT,SPRING
36.779854,-75.974985,MARCH,MORNING,ASSAULT,SPRING
36.779854,-75.974985,AUGUST,MORNING,ASSAULT,SUMMER
36.848076,-75.975006,MAY,NIGHT,FRAUD,SPRING
36.848258,-75.975055,MARCH,NIGHT,ASSAULT,SPRING
36.848258,-75.975055,AUGUST,EVENING,ASSAULT,SUMMER
36.848258,-75.975055,OCTOBER,NIGHT,ASSAULT,FALL
36.843515,-75.975058,JULY,AFTERNOON,HIT & RUN,SUMMER
36.843515,-75.975058,MAY,NIGHT,LARCENY,SPRING
36.843515,-75.975058,JUNE,AFTERNOON,HIT & RUN,SUMMER
36.848395,-75.975093,JULY,NIGHT,ASSAULT,SUMMER
36.848395,-75.975093,AUGUST,NIGHT,LARCENY,SUMMER
36.848395,-75.975093,APRIL,NIGHT,LARCENY,SPRING
36.848395,-75.975093,OCTOBER,NIGHT,ASSAULT,FALL
36.848395,-75.975093,JULY,MORNING,LARCENY,SUMMER
36.848395,-75.975093,FEBRUARY,NIGHT,HIT & RUN,WINTER
36.848395,-75.975093,JULY,EVENING,LARCENY,SUMMER
36.848395,-75.975093,NOVEMBER,NIGHT,ASSAULT,FALL
36.848395,-75.975093,JULY,AFTERNOON,ASSAULT,SUMMER
36.848395,-75.975093,MARCH,NIGHT,ASSAULT,SPRING
36.848395,-75.975093,JUNE,MORNING,LARCENY,SUMMER
36.848395,-75.975093,JUNE,NIGHT,ASSAULT,SUMMER
36.848395,-75.975093,DECEMBER,NIGHT,DESTRUCTION OF PROPERTY,WINTER
36.848395,-75.975093,MAY,EVENING,ASSAULT,SPRING
36.848395,-75.975093,APRIL,NIGHT,HIT & RUN,SPRING
36.848395,-75.975093,APRIL,NIGHT,ASSAULT,SPRING
36.848395,-75.975093,MAY,NIGHT,HIT & RUN,SPRING
36.848395,-75.975093,JULY,NIGHT,DESTRUCTION OF PROPERTY,SUMMER
36.848395,-75.975093,AUGUST,NIGHT,HIT & RUN,SUMMER
36.848395,-75.975093,JULY,NIGHT,LARCENY,SUMMER
36.848395,-75.975093,AUGUST,EVENING,LARCENY,SUMMER
36.848395,-75.975093,JUNE,EVENING,HIT & RUN,SUMMER
36.836723,-75.975199,AUGUST,AFTERNOON,ASSAULT,SUMMER
36.84415,-75.975239,MARCH,NIGHT,ASSAULT,SPRING
36.84415,-75.975239,MARCH,EVENING,LARCENY,SPRING
36.84415,-75.975239,MAY,AFTERNOON,DESTRUCTION OF PROPERTY,SPRING
36.84415,-75.975239,JULY,AFTERNOON,LARCENY,SUMMER
36.84415,-75.975239,MAY,AFTERNOON,ASSAULT,SPRING
36.84415,-75.975239,SEPTEMBER,AFTERNOON,LARCENY,FALL
36.84415,-75.975239,OCTOBER,MORNING,HIT & RUN,FALL
36.84415,-75.975239,AUGUST,EVENING,HIT & RUN,SUMMER
36.84415,-75.975239,JUNE,EVENING,LARCENY,SUMMER
36.84415,-75.975239,SEPTEMBER,EVENING,LARCENY,FALL
36.84415,-75.975239,JULY,MORNING,LARCENY,SUMMER
36.847221,-75.975339,APRIL,NIGHT,ASSAULT,SPRING
36.847221,-75.975339,AUGUST,NIGHT,HIT & RUN,SUMMER
36.847221,-75.975339,JULY,NIGHT,DESTRUCTION OF PROPERTY,SUMMER
36.847221,-75.975339,SEPTEMBER,NIGHT,DESTRUCTION OF PROPERTY,FALL
36.838643,-75.975375,OCTOBER,NIGHT,HIT & RUN,FALL
36.849479,-75.975392,AUGUST,NIGHT,ASSAULT,SUMMER
36.849479,-75.975392,JUNE,AFTERNOON,LARCENY,SUMMER
36.849479,-75.975392,OCTOBER,NIGHT,ASSAULT,FALL
36.849479,-75.975392,MARCH,NIGHT,DESTRUCTION OF PROPERTY,SPRING
36.849479,-75.975392,FEBRUARY,NIGHT,LARCENY,WINTER
36.849479,-75.975392,JULY,MORNING,HIT & RUN,SUMMER
36.849479,-75.975392,MAY,NIGHT,ASSAULT,SPRING
36.849479,-75.975392,NOVEMBER,NIGHT,ASSAULT,FALL
36.849479,-75.975392,OCTOBER,NIGHT,LARCENY,FALL
36.849479,-75.975392,JANUARY,NIGHT,ASSAULT,WINTER
36.849479,-75.975392,JUNE,NIGHT,DESTRUCTION OF PROPERTY,SUMMER
36.849479,-75.975392,APRIL,NIGHT,ASSAULT,SPRING
36.849479,-75.975392,MARCH,AFTERNOON,ASSAULT,SPRING
36.849479,-75.975392,MARCH,NIGHT,ASSAULT,SPRING
36.849479,-75.975392,MARCH,NIGHT,LARCENY,SPRING
36.849479,-75.975392,JUNE,NIGHT,ASSAULT,SUMMER
36.849479,-75.975392,APRIL,NIGHT,HIT & RUN,SPRING
36.849479,-75.975392,APRIL,NIGHT,LARCENY,SPRING
36.849479,-75.975392,APRIL,NIGHT,DESTRUCTION OF PROPERTY,SPRING
36.849479,-75.975392,MAY,AFTERNOON,FRAUD,SPRING
36.849479,-75.975392,AUGUST,NIGHT,LARCENY,SUMMER
36.849479,-75.975392,DECEMBER,NIGHT,ASSAULT,WINTER
36.849479,-75.975392,MAY,NIGHT,DESTRUCTION OF PROPERTY,SPRING
36.849479,-75.975392,AUGUST,NIGHT,FRAUD,SUMMER
36.849479,-75.975392,JULY,MORNING,FRAUD,SUMMER
36.849479,-75.975392,JULY,NIGHT,ASSAULT,SUMMER
36.849479,-75.975392,SEPTEMBER,NIGHT,FRAUD,FALL
36.849479,-75.975392,AUGUST,NIGHT,DESTRUCTION OF PROPERTY,SUMMER
36.849479,-75.975392,JULY,NIGHT,LARCENY,SUMMER
36.849479,-75.975392,JULY,EVENING,LARCENY,SUMMER
36.849479,-75.975392,SEPTEMBER,AFTERNOON,LARCENY,FALL
36.849479,-75.975392,MAY,EVENING,HIT & RUN,SPRING
36.849479,-75.975392,JULY,EVENING,FRAUD,SUMMER
36.849479,-75.975392,SEPTEMBER,MORNING,FRAUD,FALL
36.849479,-75.975392,JUNE,NIGHT,LARCENY,SUMMER
36.849479,-75.975392,MAY,NIGHT,LARCENY,SPRING
36.849479,-75.975392,SEPTEMBER,EVENING,LARCENY,FALL
36.849479,-75.975392,SEPTEMBER,NIGHT,LARCENY,FALL
36.849479,-75.975392,NOVEMBER,NIGHT,DESTRUCTION OF PROPERTY,FALL
36.852949,-75.975415,JUNE,EVENING,ASSAULT,SUMMER
36.852949,-75.975415,AUGUST,NIGHT,ASSAULT,SUMMER
36.852949,-75.975415,MARCH,MORNING,LARCENY,SPRING
36.837611,-75.975428,JULY,MORNING,HIT & RUN,SUMMER
36.850228,-75.975593,SEPTEMBER,NIGHT,ASSAULT,FALL
36.850228,-75.975593,JANUARY,NIGHT,ASSAULT,WINTER
36.850228,-75.975593,AUGUST,NIGHT,ASSAULT,SUMMER
36.850228,-75.975593,MAY,NIGHT,FRAUD,SPRING
36.850228,-75.975593,JULY,NIGHT,LARCENY,SUMMER
36.850228,-75.975593,MAY,NIGHT,ASSAULT,SPRING
36.850228,-75.975593,APRIL,EVENING,LARCENY,SPRING
36.850228,-75.975593,JUNE,NIGHT,ASSAULT,SUMMER
36.850228,-75.975593,MARCH,NIGHT,ASSAULT,SPRING
36.850228,-75.975593,OCTOBER,NIGHT,ASSAULT,FALL
36.850228,-75.975593,NOVEMBER,NIGHT,LARCENY,FALL
36.850228,-75.975593,MARCH,NIGHT,LARCENY,SPRING
36.850228,-75.975593,OCTOBER,EVENING,HIT & RUN,FALL
36.850228,-75.975593,NOVEMBER,NIGHT,ASSAULT,FALL
36.783314,-75.975606,SEPTEMBER,AFTERNOON,DESTRUCTION OF PROPERTY,FALL
36.849204,-75.975617,SEPTEMBER,NIGHT,LARCENY,FALL
36.849204,-75.975617,OCTOBER,MORNING,DESTRUCTION OF PROPERTY,FALL
36.849204,-75.975617,AUGUST,NIGHT,LARCENY,SUMMER
36.849204,-75.975617,JULY,AFTERNOON,HIT & RUN,SUMMER
36.849204,-75.975617,JANUARY,MORNING,HIT & RUN,WINTER
36.849204,-75.975617,OCTOBER,NIGHT,ASSAULT,FALL
36.849204,-75.975617,JULY,NIGHT,LARCENY,SUMMER
36.849204,-75.975617,MAY,AFTERNOON,DESTRUCTION OF PROPERTY,SPRING
36.849204,-75.975617,AUGUST,EVENING,HIT & RUN,SUMMER
36.849204,-75.975617,JUNE,NIGHT,ASSAULT,SUMMER
36.849204,-75.975617,JULY,NIGHT,HIT & RUN,SUMMER
36.849204,-75.975617,MARCH,NIGHT,ASSAULT,SPRING
36.849204,-75.975617,JANUARY,NIGHT,DESTRUCTION OF PROPERTY,WINTER
36.849204,-75.975617,APRIL,NIGHT,HIT & RUN,SPRING
36.849204,-75.975617,APRIL,NIGHT,ASSAULT,SPRING
36.849204,-75.975617,JUNE,NIGHT,LARCENY,SUMMER
36.849204,-75.975617,JULY,NIGHT,ASSAULT,SUMMER
36.849204,-75.975617,APRIL,NIGHT,LARCENY,SPRING
36.849204,-75.975617,MAY,NIGHT,ASSAULT,SPRING
36.849204,-75.975617,JULY,EVENING,DESTRUCTION OF PROPERTY,SUMMER
36.849204,-75.975617,JUNE,AFTERNOON,LARCENY,SUMMER
36.849204,-75.975617,FEBRUARY,NIGHT,ASSAULT,WINTER
36.849204,-75.975617,MARCH,AFTERNOON,DESTRUCTION OF PROPERTY,SPRING
36.849204,-75.975617,MAY,NIGHT,HIT & RUN,SPRING
36.849204,-75.975617,MARCH,NIGHT,FRAUD,SPRING
36.850383,-75.975636,APRIL,MORNING,DESTRUCTION OF PROPERTY,SPRING
36.850383,-75.975636,JULY,NIGHT,LARCENY,SUMMER
36.850383,-75.975636,JULY,AFTERNOON,LARCENY,SUMMER
36.850383,-75.975636,JULY,NIGHT,DESTRUCTION OF PROPERTY,SUMMER
36.850383,-75.975636,APRIL,NIGHT,ASSAULT,SPRING
36.850383,-75.975636,OCTOBER,NIGHT,LARCENY,FALL
36.850383,-75.975636,MAY,NIGHT,ASSAULT,SPRING
36.850383,-75.975636,NOVEMBER,EVENING,HIT & RUN,FALL
36.850383,-75.975636,DECEMBER,MORNING,LARCENY,WINTER
36.850383,-75.975636,MARCH,NIGHT,HIT & RUN,SPRING
36.850383,-75.975636,JUNE,NIGHT,LARCENY,SUMMER
36.850383,-75.975636,JUNE,NIGHT,ASSAULT,SUMMER
36.850383,-75.975636,JULY,AFTERNOON,HIT & RUN,SUMMER
36.850383,-75.975636,MAY,NIGHT,LARCENY,SPRING
36.850383,-75.975636,APRIL,EVENING,LARCENY,SPRING
36.850383,-75.975636,SEPTEMBER,NIGHT,LARCENY,FALL
36.850383,-75.975636,NOVEMBER,NIGHT,LARCENY,FALL
36.850383,-75.975636,NOVEMBER,MORNING,LARCENY,FALL
36.850383,-75.975636,AUGUST,NIGHT,LARCENY,SUMMER
36.850383,-75.975636,SEPTEMBER,EVENING,LARCENY,FALL
36.850383,-75.975636,OCTOBER,MORNING,HIT & RUN,FALL
36.850383,-75.975636,AUGUST,NIGHT,ASSAULT,SUMMER
36.850383,-75.975636,SEPTEMBER,NIGHT,ASSAULT,FALL
36.850383,-75.975636,JULY,NIGHT,HIT & RUN,SUMMER
36.778111,-75.975695,FEBRUARY,MORNING,ASSAULT,WINTER
36.778111,-75.975695,FEBRUARY,AFTERNOON,DESTRUCTION OF PROPERTY,WINTER
36.778111,-75.975695,SEPTEMBER,MORNING,FRAUD,FALL
36.778111,-75.975695,APRIL,MORNING,FRAUD,SPRING
36.837346,-75.975724,AUGUST,NIGHT,LARCENY,SUMMER
36.845699,-75.975754,SEPTEMBER,MORNING,LARCENY,FALL
36.845699,-75.975754,NOVEMBER,AFTERNOON,LARCENY,FALL
